timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1545420801894,2693,Open Login Page,200,OK,Thread Group 1-224,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2693,0,407
1545420802165,2422,Open Login Page,200,OK,Thread Group 1-374,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2422,0,136
1545420801886,2703,Open Login Page,200,OK,Thread Group 1-215,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2703,0,417
1545420801896,2695,Open Login Page,200,OK,Thread Group 1-222,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2695,0,406
1545420801952,2652,Open Login Page,200,OK,Thread Group 1-261,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2652,0,287
1545420801890,2851,Open Login Page,200,OK,Thread Group 1-218,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2851,0,413
1545420801898,2850,Open Login Page,200,OK,Thread Group 1-226,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2850,0,405
1545420802165,2587,Open Login Page,200,OK,Thread Group 1-348,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2587,0,138
1545420801878,2875,Open Login Page,200,OK,Thread Group 1-213,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2875,0,427
1545420802163,2592,Open Login Page,200,OK,Thread Group 1-337,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2592,0,141
1545420802162,2595,Open Login Page,200,OK,Thread Group 1-403,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2595,0,143
1545420802016,2744,Open Login Page,200,OK,Thread Group 1-307,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2744,0,218
1545420801884,2876,Open Login Page,200,OK,Thread Group 1-216,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2876,0,421
1545420801878,2886,Open Login Page,200,OK,Thread Group 1-214,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2886,0,428
1545420802162,2602,Open Login Page,200,OK,Thread Group 1-381,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2602,0,144
1545420802184,2636,Open Login Page,200,OK,Thread Group 1-415,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2636,0,55
1545420801875,2946,Open Login Page,200,OK,Thread Group 1-212,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2946,0,433
1545420801874,2952,Open Login Page,200,OK,Thread Group 1-199,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2952,0,435
1545420802207,2628,Open Login Page,200,OK,Thread Group 1-423,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2628,0,94
1545420802165,2671,Open Login Page,200,OK,Thread Group 1-385,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2671,0,136
1545420801898,2939,Open Login Page,200,OK,Thread Group 1-228,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2939,0,403
1545420801895,2942,Open Login Page,200,OK,Thread Group 1-223,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2942,0,407
1545420802160,2679,Open Login Page,200,OK,Thread Group 1-328,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2679,0,153
1545420802164,2676,Open Login Page,200,OK,Thread Group 1-344,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2676,0,139
1545420802012,2828,Open Login Page,200,OK,Thread Group 1-303,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2828,0,227
1545420802159,2727,Open Login Page,200,OK,Thread Group 1-332,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2726,0,155
1545420801875,3020,Open Login Page,200,OK,Thread Group 1-206,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3020,0,437
1545420802157,2742,Open Login Page,200,OK,Thread Group 1-376,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2742,0,158
1545420802164,2735,Open Login Page,200,OK,Thread Group 1-340,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2735,0,139
1545420801866,3038,Open Login Page,200,OK,Thread Group 1-155,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3038,0,448
1545420801870,3038,Open Login Page,200,OK,Thread Group 1-208,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3038,0,440
1545420802164,2746,Open Login Page,200,OK,Thread Group 1-341,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2746,0,140
1545420802163,2747,Open Login Page,200,OK,Thread Group 1-355,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2747,0,142
1545420802164,2748,Open Login Page,200,OK,Thread Group 1-345,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2748,0,139
1545420802160,2752,Open Login Page,200,OK,Thread Group 1-351,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2752,0,145
1545420801869,3077,Open Login Page,200,OK,Thread Group 1-190,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3076,0,446
1545420801886,3077,Open Login Page,200,OK,Thread Group 1-217,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3077,0,419
1545420801866,3098,Open Login Page,200,OK,Thread Group 1-205,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3098,0,444
1545420802160,2810,Open Login Page,200,OK,Thread Group 1-399,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2809,0,148
1545420802161,2809,Open Login Page,200,OK,Thread Group 1-333,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2809,0,145
1545420802153,2827,Open Login Page,200,OK,Thread Group 1-338,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2820,0,163
1545420801873,3107,Open Login Page,200,OK,Thread Group 1-210,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3107,0,436
1545420802158,2826,Open Login Page,200,OK,Thread Group 1-343,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2826,0,152
1545420802155,2829,Open Login Page,200,OK,Thread Group 1-324,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2829,0,162
1545420802215,2772,Open Login Page,200,OK,Thread Group 1-389,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2772,0,93
1545420802160,2845,Open Login Page,200,OK,Thread Group 1-350,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2845,0,148
1545420801868,3169,Open Login Page,200,OK,Thread Group 1-174,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3169,0,446
1545420802160,2877,Open Login Page,200,OK,Thread Group 1-380,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2877,0,149
1545420802160,2884,Open Login Page,200,OK,Thread Group 1-347,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2884,0,150
1545420801863,3186,Open Login Page,200,OK,Thread Group 1-24,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3186,0,451
1545420801870,3182,Open Login Page,200,OK,Thread Group 1-209,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3182,0,440
1545420801864,3189,Open Login Page,200,OK,Thread Group 1-202,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3189,0,451
1545420801862,3191,Open Login Page,200,OK,Thread Group 1-77,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3191,0,457
1545420802158,2905,Open Login Page,200,OK,Thread Group 1-346,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2905,0,152
1545420801865,3200,Open Login Page,200,OK,Thread Group 1-203,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3200,0,451
1545420802153,2918,Open Login Page,200,OK,Thread Group 1-339,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2917,0,165
1545420802153,2962,Open Login Page,200,OK,Thread Group 1-335,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2962,0,166
1545420802155,2963,Open Login Page,200,OK,Thread Group 1-342,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2963,0,163
1545420802158,2968,Open Login Page,200,OK,Thread Group 1-398,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2968,0,152
1545420802152,2974,Open Login Page,200,OK,Thread Group 1-369,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2974,0,165
1545420802158,2976,Open Login Page,200,OK,Thread Group 1-329,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2976,0,157
1545420801862,3273,Open Login Page,200,OK,Thread Group 1-52,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3273,0,455
1545420801862,3274,Open Login Page,200,OK,Thread Group 1-86,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3274,0,457
1545420801862,3277,Open Login Page,200,OK,Thread Group 1-112,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3277,0,457
1545420802157,2982,Open Login Page,200,OK,Thread Group 1-325,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2982,0,159
1545420802152,2987,Open Login Page,200,OK,Thread Group 1-394,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2987,0,167
1545420802245,2947,Open Login Page,200,OK,Thread Group 1-396,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2947,0,78
1545420801862,3334,Open Login Page,200,OK,Thread Group 1-19,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3334,0,461
1545420802234,2964,Open Login Page,200,OK,Thread Group 1-393,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,2963,0,89
1545420802145,3056,Open Login Page,200,OK,Thread Group 1-323,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3056,0,176
1545420802145,3058,Open Login Page,200,OK,Thread Group 1-319,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3058,0,176
1545420801920,3288,Open Login Page,200,OK,Thread Group 1-241,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3287,0,329
1545420801989,3219,Open Login Page,200,OK,Thread Group 1-280,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3219,0,261
1545420801964,3247,Open Login Page,200,OK,Thread Group 1-259,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3247,0,286
1545420801863,3348,Open Login Page,200,OK,Thread Group 1-20,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3348,0,458
1545420801922,3289,Open Login Page,200,OK,Thread Group 1-243,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3289,0,327
1545420802153,3095,Open Login Page,200,OK,Thread Group 1-320,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3095,0,167
1545420802151,3112,Open Login Page,200,OK,Thread Group 1-334,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3112,0,168
1545420801862,3401,Open Login Page,200,OK,Thread Group 1-51,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3401,0,459
1545420802004,3261,Open Login Page,200,OK,Thread Group 1-298,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3261,0,230
1545420801863,3403,Open Login Page,200,OK,Thread Group 1-43,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3403,0,458
1545420802151,3126,Open Login Page,200,OK,Thread Group 1-317,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3126,0,171
1545420801862,3417,Open Login Page,200,OK,Thread Group 1-84,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3417,0,460
1545420802168,3111,Open Login Page,200,OK,Thread Group 1-354,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3111,0,81
1545420802147,3132,Open Login Page,200,OK,Thread Group 1-364,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3132,0,176
1545420801862,3418,Open Login Page,200,OK,Thread Group 1-62,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3418,0,459
1545420802167,3140,Open Login Page,200,OK,Thread Group 1-357,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3140,0,73
1545420801862,3458,Open Login Page,200,OK,Thread Group 1-48,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3457,0,461
1545420801956,3370,Open Login Page,200,OK,Thread Group 1-269,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3370,0,289
1545420802193,3136,Open Login Page,200,OK,Thread Group 1-412,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3135,0,57
1545420801969,3361,Open Login Page,200,OK,Thread Group 1-267,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3361,0,280
1545420802139,3198,Open Login Page,200,OK,Thread Group 1-313,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3198,0,111
1545420801953,3386,Open Login Page,200,OK,Thread Group 1-257,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3386,0,296
1545420801977,3364,Open Login Page,200,OK,Thread Group 1-279,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3364,0,272
1545420802195,3147,Open Login Page,200,OK,Thread Group 1-413,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3147,0,55
1545420801967,3376,Open Login Page,200,OK,Thread Group 1-262,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3376,0,273
1545420802168,3197,Open Login Page,200,OK,Thread Group 1-367,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3197,0,81
1545420801977,3399,Open Login Page,200,OK,Thread Group 1-275,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3399,0,273
1545420801862,3520,Open Login Page,200,OK,Thread Group 1-39,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3520,0,466
1545420801862,3528,Open Login Page,200,OK,Thread Group 1-30,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3528,0,465
1545420802149,3244,Open Login Page,200,OK,Thread Group 1-296,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3244,0,179
1545420802145,3252,Open Login Page,200,OK,Thread Group 1-322,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3252,0,182
1545420802145,3253,Open Login Page,200,OK,Thread Group 1-293,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3253,0,183
1545420802256,3143,Open Login Page,200,OK,Thread Group 1-431,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3143,0,77
1545420802142,3266,Open Login Page,200,OK,Thread Group 1-318,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3266,0,191
1545420802190,3220,Open Login Page,200,OK,Thread Group 1-409,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3220,0,55
1545420801777,3642,Open Login Page,200,OK,Thread Group 1-70,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3642,0,556
1545420802142,3288,Open Login Page,200,OK,Thread Group 1-301,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3288,0,192
1545420802142,3295,Open Login Page,200,OK,Thread Group 1-315,text,true,,10785,152,978,978,http://cityrunning.westeurope.cloudapp.azure.com:8080/login,3295,0,192
